uid,latitude,longitude,date,cyanobacteria_density
apnz,39.80482,-99.93915,2019-07-22,83.475
apob,39.58638333,-84.99486667,2020-05-19,21.494
apoh,35.66605338,-79.23777158,2017-07-20,0.968
apoq,38.2996,-121.383,2019-06-18,4992.5
apou,37.3205,-122.061,2013-07-09,5110.0
apph,35.98,-78.79541462,2018-08-16,60.996
apqc,35.98,-78.79143763,2018-06-27,8.875
apre,35.443,-78.87222023,2014-08-12,6.172
aprj,35.6487006,-79.27000248,2017-03-21,3.776
aprx,35.0228,-120.586,2021-01-27,6565.0
apry,38.814,-86.08063972,2021-08-23,324.325
apsd,35.85809525,-78.74247094,2014-07-15,0.436
apsf,39.16522,-96.91105,2017-07-05,269.325
apsn,35.67608711,-79.219135,2019-10-17,6.632
apsz,37.2639,-120.906,2021-05-20,5982.5
aptf,35.0164,-120.586,2020-09-22,4795.0
apuh,35.65689793,-79.25477684,2013-07-30,0.254
apuu,37.82516,-99.919103,2021-10-25,330.996
apux,37.9718,-121.374,2020-02-12,1522.33
apuy,35.51,-79.09594574,2017-09-28,135.788
apva,35.976,-78.72482305,2014-03-27,1.598
apwb,35.8888724,-78.98879575,2019-10-17,62.932
apwn,35.794,-79.01047454,2014-08-05,120.176
apwp,34.73,-76.73,2019-09-19,14.995
apwq,41.697709,-73.28029,2017-08-31,9.2664
apya,35.4417,-119.549,2014-08-27,1245.125
apyv,37.2764,-120.954,2013-06-11,6607.5
apzy,35.64202032,-79.28241039,2020-10-22,1.13
aqae,35.65814882,-79.25245345,2021-12-02,0.29
aqaf,39.16522,-96.91105,2014-06-02,182.07
aqah,39.57612,-105.0421,2017-07-30,34.69
aqbh,37.04702,-97.04936,2017-09-11,210.42
aqdc,35.98,-78.80485997,2019-04-17,2.541
aqdr,40.11487,-75.85933,2021-08-16,1666.667
aqee,42.83409996,-72.47257647,2017-08-17,1.84
aqef,35.64172756,-79.28295416,2021-03-17,17.79
aqfl,35.68473689,-79.20306899,2015-06-10,22.472
aqgh,35.70735937,-79.16105018,2016-08-24,1.67
aqhq,35.794,-79.02060849,2016-12-13,8.937
aqhw,35.57,-78.93908338,2018-05-01,21.037
aqii,36.7254,-121.73,2020-09-29,6132.5
aqis,35.88126352,-78.92789809,2016-05-09,12.344
aqjj,41.9553,-73.4448,2019-11-04,5.8968
aqju,34.2127,-78.91845274,2013-08-12,27.593
aqjx,35.68225,-79.07802,2016-01-27,17.935
aqkm,35.70845057,-79.15902339,2021-08-11,1.867
aqkr,40.57635,-79.02029,2017-11-15,0.0
aqky,40.0289,-75.84969,2018-08-23,185.933
aqlc,35.84,-79.0600073,2020-06-04,57.607
aqmh,36.9634,-121.491,2018-09-26,1265.0
aqmm,35.79,-79.03005036,2019-09-04,330.538
aqnu,35.6530388,-79.26194475,2015-06-10,2.759
aqny,35.68596116,-79.20079503,2014-10-08,2114.517
aqoo,35.79,-79.03262092,2020-05-18,17.75
aqov,36.03,-78.69201289,2020-12-09,14.873
aqox,38.37611,-97.07583,2016-06-20,11.97
aqpf,35.68093099,-79.21013803,2017-02-14,1.162
aqqb,37.4125,-120.759,2021-01-29,3875.0
aqqd,36.432,-79.07404653,2014-09-18,289.729
aqqh,39.93591,-77.44946,2020-10-07,0.0
aqqs,37.4271,-120.674,2013-12-10,4161.572
aqqv,35.63073569,-79.30337036,2015-08-06,172.18
aqrc,35.68843633,-79.19619768,2020-08-13,18.88
aqri,41.33692,-75.88528,2018-05-10,13.867
aqrr,42.733333,-87.416667,2017-03-26,0.144802599
aqsg,42.60619,-83.53376,2017-06-08,15.157
aqta,35.89250603,-79.01787748,2021-07-12,199.446
aqte,40.40194,-76.05892,2021-09-29,321.333
aqtk,47.91117,-90.48658,2017-08-15,129.046
aqtr,35.79,-79.03222545,2020-03-11,6.493
aqut,42.027378,-78.967089,2019-08-20,463.4494792
aqve,35.6999871,-79.17474337,2013-09-18,2.541
aqvn,47.165333,-89.656667,2013-04-17,0.277553339
aqwz,38.81808029,-95.64281938,2019-07-08,63.63
aqxo,35.69083165,-79.19174863,2019-01-15,2.463
aqyb,34.965,-79.0834884,2016-08-16,6.777
aqyz,41.3728,-72.3188,2019-07-02,75.816
aqzg,35.62591843,-79.31231789,2016-05-24,0.125
arcd,35.794,-79.0185817,2016-05-24,194.242
arck,43.6314,-76.2897,2018-08-15,6.237452152
ardi,40.38382,-76.0402,2019-07-22,159.333
argk,37.4271,-120.674,2014-06-10,2370.497
argt,37.4542,-120.608,2018-05-08,4321.1405
arjl,38.785,-121.653,2017-03-21,5612.5
arka,35.88011442,-78.9187013,2015-09-09,21.3
arkx,43.6916,-109.99787,2020-09-22,20812.00409
arlq,36.3247,-119.079,2013-06-19,1166.5
armb,35.69163009,-79.19026561,2018-07-11,1.598
armw,34.16522,-79.12095929,2019-07-30,10.957
arnp,35.66450973,-79.24063875,2018-06-13,1.67
aroo,35.88231944,-78.93634919,2016-09-20,65.353
aros,36.54,-79.06504956,2019-06-19,1.017
arpl,38.2996,-121.383,2018-01-23,5480.0
arqh,36.16,-79.10009819,2020-08-24,25.207
arqj,35.87,-79.08660274,2017-09-19,9.141
arqn,36.17,-79.05185071,2018-05-17,2.488
arro,35.75,-78.82,2020-09-24,1660.161
artb,41.69747,-80.106079,2016-06-15,0.090805369
artv,35.63864025,-79.28868849,2015-05-06,18.484
arur,36.15,-79.10607969,2020-06-18,7.338
arus,35.88784753,-78.98059321,2019-05-16,51.754
arwu,38.1526,-121.501,2017-07-18,1614.989
arwv,37.8717,-121.526,2018-07-17,852.968
arxu,39.79722,-76.04278,2019-08-07,980.0
aryw,35.66070383,-79.24770779,2020-06-10,13.555
asat,36.6096,-121.561,2021-12-28,4962.5
asau,35.976,-78.75191629,2015-12-01,5.809
asbi,35.86163571,-78.770807,2014-01-15,0.036
ascv,35.794,-79.004,2013-02-12,36.649
ascy,35.63789504,-79.29007264,2015-06-22,0.654
ascz,41.3225,-80.344141,2020-07-29,0.94238806
asdo,44.877646,-93.557842,2013-09-23,3.991
asdr,36.4432,-120.302,2019-01-17,5298.0905
aseg,36.04,-79.08808575,2018-05-03,0.193
aseq,37.5368,-121.049,2019-08-13,1504.268
asge,35.34306,-103.44917,2015-07-28,15.07335895
asgj,38.36472,-97.10194,2017-07-31,788.319
asgp,41.841242,-78.994719,2019-09-25,1.120982659
asgu,37.2639,-120.906,2020-05-21,5970.0
asgy,41.035813,-80.536034,2019-11-06,0.264257813
asgz,37.4271,-120.674,2014-09-09,3077.1575
ashi,35.794,-79.01685151,2015-11-12,116.182
ashp,38.0601,-121.499,2013-07-16,2406.3185
asif,36.13,-79.11112195,2020-06-23,57.51
asin,37.3992,-121.032,2017-04-11,5462.5
asjf,39.6242,-122.197,2014-02-11,5790.0
askb,42.027378,-78.967089,2016-08-30,67.48540146
asmb,37.61429993,-97.62981051,2016-08-22,211.05
asoc,37.2486,-120.851,2020-07-14,6255.0
asoh,41.9219,-124.146,2017-06-08,1584.539998
asos,37.9286,-121.561,2016-05-17,1331.6735
aspl,36.03,-78.70618091,2021-12-14,14.523
asqy,40.997554,-81.076051,2015-07-21,264.3242925
asrm,35.794,-79.01690095,2015-11-12,86.653
assf,35.64556007,-79.27583568,2019-04-10,15.768
assg,35.794,-79.01897717,2016-06-07,25.818
assj,38.8121,-121.774,2020-01-23,1390.01
assl,37.4419,-121.003,2019-06-11,2767.79
astc,35.837,-79.001,2016-02-17,0.654
astm,40.57079,-78.8355,2019-08-27,2.533
asur,47.66784,-90.9889,2017-08-15,328.983
asvb,41.95,-82.686667,2014-04-23,0.780230204
asvj,35.70142429,-79.17207394,2013-04-23,0.399
asxp,34.965,-79.08309293,2016-07-25,1.452
asxw,38.0739,-121.212,2016-03-07,4005.26
asyc,36.02,-76.31,2020-10-15,241.21
aszq,35.65833512,-79.25210741,2021-10-12,0.182
atab,39.21155,-97.00559,2016-07-11,6.3
ataj,41.55087787,-86.36162603,2020-07-07,193.328
atbg,36.14,-76.75,2019-07-29,9092.946
atbu,35.66568,-79.04814317,2015-07-25,29.815
atdm,34.446,-119.876,2013-03-27,1667.5
atdz,35.69383911,-79.1861626,2016-12-13,16.256
atgo,39.823939,-79.921811,2013-08-17,0.098903509
atia,37.5368,-121.049,2019-02-06,1185.131
atio,38.41491853,-95.87225908,2019-08-05,615.51
atle,37.4806,-121.031,2018-02-13,1973.204
atlt,43.771667,-77.438333,2015-08-14,5.0550248
atma,37.1366,-120.762,2021-03-09,5787.5
atmh,40.98745,-90.39981,2017-07-11,624.0
atnl,35.8756112,-78.88265983,2021-04-28,5.386
atnn,43.731667,-77.016667,2019-08-13,8.550068766
atnq,37.6003,-121.224,2013-08-13,4912.5
atnr,35.62476,-78.70593235,2016-05-11,6.051
atns,42.516667,-79.893333,2019-04-22,0.113127031
atog,36.17,-79.07216804,2018-08-16,132.86
atqn,35.64729002,-79.27262247,2018-03-22,1.987
atsh,37.9674,-121.464,2017-05-16,1136.2835
attw,41.632492,-80.440413,2016-07-21,101.6629167
atue,37.2141,-120.561,2016-09-13,4917.08
atun,36.3264,-119.354,2016-07-18,1071.0
atvb,35.69330681,-79.18715127,2017-04-18,1.409
atvc,35.65436,-79.01315481,2016-08-31,553.802
atve,35.87660502,-78.89061381,2021-10-12,3.169
atxa,36.16,-79.09999932,2020-07-21,19.485
auau,43.731667,-77.016667,2018-08-15,45.88970889
aubm,36.49,-78.88315696,2017-06-13,1.699
aucl,35.86626315,-78.80784271,2015-12-07,0.079
auco,41.890646,-78.925275,2013-08-20,9.672048193
audd,37.4788,-121.068,2017-03-14,4892.5
audj,36.039,-79.08714651,2013-07-25,5.635
aufi,35.66107643,-79.24701572,2020-03-11,0.125
aufq,35.79,-79.02807301,2018-12-06,9.004
aufv,35.70453821,-79.16629017,2019-09-29,20.2
augy,35.69,-78.12,2020-07-16,1063.431
auho,36.5597,-121.51,2018-04-26,5490.0
aulp,41.047735,-81.00185,2017-08-03,0.914189189
aumk,35.87526958,-78.87992565,2020-12-10,0.132
aunk,34.4168,-119.544,2019-05-22,4795.0
auoy,35.79,-79.03751488,2021-08-05,161.929
auqm,38.8121,-121.724,2015-07-07,2328.1625
aurz,35.86390284,-78.78895201,2015-02-11,0.581
auti,40.969888,-80.369248,2019-09-11,19.03
auts,41.80603,-77.19818,2021-08-30,176.0
auty,35.68242141,-79.20736974,2016-06-07,2.334
auuq,36.37,-78.85308097,2019-09-17,96.819
auuv,35.88545617,-78.96145394,2018-03-22,33.006
auvo,41.0491,-121.762,2019-02-19,6880.0
auvw,37.5394,-121.122,2014-05-13,5082.5
auvz,35.89784777,-79.06063012,2016-05-24,30.316
auwg,35.52,-79.08235142,2017-09-18,3.6
auwt,39.09599,-122.932,2017-06-19,12.548
avap,35.88471081,-78.95548846,2017-09-20,48.409
avas,42.052142,-78.876608,2013-08-19,121.539898
avbb,37.9674,-121.464,2019-03-19,895.3025
avdo,37.4972,-121.083,2018-01-09,5397.5
avem,45.01082,-94.95729,2017-08-22,586.22
avfl,35.63693691,-79.29185226,2015-11-12,5.385
avhu,35.8,-79.03939337,2017-08-16,18.153
avib,36.055,-78.763,2014-07-02,88.921
avil,35.74,-79.02,2020-12-10,515.558
avkl,37.4956,-122.244,2018-01-08,4827.5
avkn,35.89794094,-79.06137581,2016-05-24,42.661
avkx,35.84,-79.05931523,2020-05-19,3.195
avmy,35.66219425,-79.24493949,2019-09-04,0.398
avnf,36.03,-78.69350426,2021-03-10,0.073
avni,35.794,-79.01230359,2015-02-11,0.508
avnv,35.63837411,-79.28918283,2015-05-20,52.697
avof,36.3247,-119.079,2013-07-23,1075.25
avot,39.16522,-96.91105,2016-09-12,192.78
avpm,37.29192,-95.4521,2021-07-06,259.496
avqi,36.7722,-121.787,2018-12-05,371.075
avrd,37.6106,-121.229,2019-05-14,5115.0
avrn,35.90023914,-79.07976939,2017-04-18,0.917
avro,35.90561194,-79.12277059,2019-10-17,1052.902
avsn,34.9414,-120.573,2021-01-29,3995.0
avts,35.47745,-76.81692,2014-04-10,135.788
avup,38.0739,-121.212,2021-03-17,4477.4525
avvp,35.49939,-97.67806,2017-08-09,1301.609
avwf,35.68282063,-79.20662823,2016-05-09,0.073
avxe,35.64500116,-79.27687379,2019-06-11,9.11
avxh,39.1766,-122.189,2015-07-22,4905.0
avxm,39.16522,-96.91105,2017-07-17,177.03
avxu,39.07775,-96.9059,2016-07-18,38.115
avys,35.64949904,-79.26851946,2016-10-18,94.266
avzx,35.89595332,-79.04546785,2015-07-23,24.205
awab,35.48,-79.05807938,2021-05-20,21.687
awcd,37.1145,-120.89,2020-04-14,6897.5
awco,35.794,-79.01121605,2014-09-22,413.415
awdc,35.70456483,-79.16624074,2019-09-29,5.281
awde,35.65639225,-79.25571608,2013-09-18,0.25
awdn,37.2486,-120.851,2016-08-09,5472.5
awen,35.68308678,-79.20613389,2015-12-07,1.291
awfl,37.9495,-121.182,2019-06-18,2416.088
awhc,35.794,-79.01828509,2016-05-09,30.788
awig,37.2764,-120.954,2014-01-14,6925.0
awij,34.98149,-77.79618,2013-06-12,3.944
awis,35.6731595,-79.22457273,2021-06-17,62.811
awjf,35.86412024,-78.79069194,2015-05-06,0.379
awkt,41.501567,-72.224735,2019-08-27,39.1716
awmf,37.4583,-120.967,2016-02-09,403.571
awmx,36.7605,-119.513,2013-09-16,1573.0
awnc,35.64031698,-79.28557415,2021-12-02,166.963
awoa,46.27668,-88.06311,2017-06-20,45.59942754
awoe,35.794,-79.01180925,2014-12-30,7.859
awog,35.86921353,-78.83145609,2017-06-21,132.319
awoh,35.9065747,-79.13047601,2020-03-11,86.683
awos,44.22932,-121.9161,2017-07-31,6.75
awpd,38.307,-121.794,2015-07-28,1946.686668
awqn,35.64396319,-79.27880171,2019-10-17,31.95
awqw,35.79,-79.03449941,2020-10-22,7.261
awri,35.8585611,-78.74619937,2018-08-09,37.674
awrj,41.61917,-80.30083,2017-09-26,405.667
awsa,37.63238,-98.69257,2015-08-24,63.63
awts,39.03917524,-95.69083603,2018-10-23,10.732
awul,35.88191571,-78.93311789,2016-07-19,2.42
awuz,36.6519,-120.632,2016-02-02,2490.0
awvk,35.976,-78.71761476,2013-09-11,140.664
awvt,36.17,-79.05244391,2018-07-12,41.393
awwn,33.8011,-117.205,2017-01-19,3766.75
awxg,35.86023816,-78.75962171,2013-06-27,8.948
axaz,37.61429993,-97.62981051,2016-09-26,82.215
axbh,33.4742,-117.138,2017-09-14,2040.875
axbl,35.74,-79.07983029,2017-07-27,3.994
axci,35.65649871,-79.25551835,2013-09-04,2.89
axct,35.86008287,-78.7583789,2013-06-27,1.687
axdf,37.8817,-121.249,2014-06-17,6053.5985
axeb,35.88418284,-78.95126291,2017-07-20,4.115
axgi,39.08031907,-86.43086667,2019-08-05,508.684
axhw,35.64607,-79.01837461,2016-05-25,17.427
axie,39.03917524,-95.69083603,2018-07-03,501.412
axkq,42.027378,-78.967089,2017-10-16,19.68979779
axlb,41.80433,-76.6642,2019-07-23,224.7665
axml,35.8721018,-78.85457234,2019-05-16,5.921
axmp,35.69703287,-79.18023053,2015-06-22,5.083
axni,37.2639,-120.906,2021-02-24,7010.0
axnl,35.6390927,-79.28784811,2014-11-25,8.372
axoz,37.9616,-122.339,2014-02-26,7185.0
axpt,35.66951329,-79.23134517,2015-09-24,317.312
axqb,35.65782944,-79.25304665,2013-03-13,0.16
axqr,35.67560805,-79.22002481,2020-01-09,15.975
axru,36.20983,-76.72677,2016-07-20,8.569
axtg,37.4583,-120.967,2021-04-13,247.259
axux,34.6439,-120.43,2019-05-22,5396.666667
axvq,38.37080661,-98.79520846,2014-12-16,392.175
axwb,35.67249413,-79.22580858,2021-10-12,16.701
axyl,35.794,-79.0099802,2014-07-16,250.082
axyt,37.3041,-120.901,2014-05-13,6040.0
axyv,41.702596,-85.022696,2021-07-19,90.882
axzj,36.33,-79.07315672,2018-05-15,17.969
axzm,35.6874782,-79.1979773,2021-05-24,1.452
ayam,40.03006,-77.2996,2019-08-28,173.333
aybc,36.42,-79.07725973,2019-09-18,4.518
aydg,37.515,-121.012,2013-02-12,712.9385
aydk,35.64904659,-79.26935984,2017-02-14,1.252
ayds,36.6039,-119.467,2015-06-15,5202.5
ayef,43.2247,-79.2719,2018-08-14,1.297726089
ayew,35.67419747,-79.22264481,2020-10-22,0.581
ayfi,35.13,-78.72159175,2019-07-23,14.486
ayfj,37.8717,-121.526,2018-08-21,3741.4835
ayfy,35.70150414,-79.17192563,2013-03-13,0.218
aygz,35.976,-78.74172526,2015-04-15,0.29
ayhg,35.71470502,-79.14740642,2016-08-31,22.591
ayhj,48.344033,-87.8225,2015-08-27,1.547942048
ayin,41.992305,-78.929219,2013-10-07,17.19084924
ayiz,40.41446,-76.10177,2020-10-14,5.067
ayjf,41.286751,-80.428082,2015-10-07,204.5503226
ayle,35.68574824,-79.2011905,2014-11-25,0.436
aylk,40.82113,-77.47226,2018-08-02,5.733
aymx,39.150576,-96.930349,2021-08-30,8754.384
ayna,32.6092,-116.475,2014-05-08,2524.5
ayne,35.74,-79.07814954,2017-06-20,0.944
aynw,35.98,-78.81778519,2020-01-28,2.641
aypd,36.8754,-121.561,2015-08-24,6677.5
ayrn,35.9070716,-79.134453,2020-06-10,167.012
ayrq,41.33056,-75.0422,2020-08-26,0.0
ayrx,41.707665,-73.382964,2018-07-10,6.9498
aysa,35.742,-79.20653594,2015-06-22,44.85
aysb,36.05,-76.68,2020-06-29,30.206
aysm,35.95,-79.242,2013-09-09,142.416
aysq,39.1766,-122.189,2019-05-21,5957.5
aysy,36.17,-79.05204844,2018-05-17,0.198
aytj,44.05931364,-82.77038865,2017-04-02,0.160410965
ayuc,35.86449292,-78.79367469,2015-06-22,2.582
ayup,36.4184,-119.724,2018-06-18,6217.5
ayvj,37.9674,-121.464,2016-12-16,1898.3045
ayyk,39.6375,-95.457,2019-10-14,1.701
ayze,40.064685,-76.900309,2018-06-20,17.133
ayzf,35.79,-79.02135,2017-02-14,0.391
ayzo,35.8786237,-78.90677033,2015-05-20,10.562
azal,34.4395,-119.854,2020-04-22,5105.0
azaz,36.7962,-121.782,2020-09-29,2772.5
azba,35.85716355,-78.73501409,2019-07-15,9.004
azcy,36.04,-79.08818462,2018-05-03,77.638
azde,37.42199569,-95.19710127,2021-09-20,608.429
azdp,47.513817,-87.545117,2019-08-21,0.733576546
azef,35.79,-79.03533979,2021-04-28,81.328
azet,37.2616,-120.906,2014-05-13,5695.0
azfb,37.335,-122.064,2016-02-01,2252.05333
azfm,35.65506151,-79.25818778,2014-06-23,10.166
azgk,34.9414,-120.573,2016-04-19,6922.5
azhl,35.66842208,-79.23337196,2016-05-24,0.484
azie,36.7254,-121.73,2014-04-30,4740.0
azis,38.0455,-121.469,2017-02-28,1882.022
azkl,37.6003,-121.224,2014-09-09,6050.0
azkq,35.63983791,-79.28646396,2017-09-20,18.88
azlk,35.59,-78.94579455,2019-06-01,56.872
azln,41.309434,-80.461686,2015-09-01,315.7
azly,35.6840449,-79.20435427,2015-07-23,21.784
azmc,37.5582,-121.164,2014-10-14,6162.5
azmp,41.300686,-80.75819,2015-06-24,0.997217
azni,38.83044999,-75.24813333,2019-08-07,7.0
aznr,37.5394,-121.122,2017-05-09,5040.0
azoa,37.2583,-120.475,2017-05-09,3253.0085
azoe,43.89903,-110.6734,2017-08-15,45.3268
azoh,40.960309,-81.111037,2017-06-29,2.256894958
azqj,37.6003,-121.224,2014-05-13,5402.5
azql,40.53035,-75.06953,2017-08-31,311.067
azru,31.70541,-91.3745,2017-09-05,1004.97
azsd,37.4583,-120.967,2019-06-11,1217.696
azsz,37.6399,-121.78,2020-08-11,5757.5
azti,41.80484,-76.65894,2021-05-28,153.333
aztk,35.89020784,-78.99948391,2020-05-15,152.489
azub,35.86576624,-78.80386572,2015-09-24,243.402
azvc,37.7705,-121.292,2013-09-17,2096.951
azvh,34.41,-78.3,2019-01-14,1.94
azvj,36.9893,-121.533,2017-12-13,3860.0
azwc,36.9044,-121.75,2019-05-30,6172.5
azwk,35.64550684,-79.27593455,2019-04-10,14.523
azwx,35.72061348,-79.1364321,2016-06-08,0.083
azxt,35.90092238,-79.08523775,2017-08-16,77.455
azyt,35.71646159,-79.14414379,2013-05-07,3.961
azza,33.4742,-117.138,2017-05-17,3500.0
baag,39.78806,-78.65517,2020-09-14,18.667
baav,35.62476,-78.71140071,2016-06-22,69.709
babh,35.69362619,-79.18655807,2017-02-14,81.332
bacc,35.71241616,-79.15165774,2021-09-13,3.031
baeh,37.3204,-120.983,2021-08-10,6405.0
baen,35.68225,-79.07802,2016-06-07,56.016
bagu,35.71095235,-79.1543766,2016-05-11,6.172
bajg,38.99724,-108.0512,2017-07-23,23.916
baky,37.6031,-121.132,2015-03-25,2635.1865
bals,35.2,-79.1044978,2018-07-25,0.376
bams,41.035813,-80.536034,2019-08-08,30.91795181
bane,44.96801534,-81.48620219,2017-08-09,1.059785826
banm,44.21011,-69.52274,2017-07-10,22.61
baoj,35.68146328,-79.20914936,2016-11-21,2.011
baop,35.62581197,-79.31251563,2016-06-07,58.353
baos,35.71707373,-79.14300681,2018-06-12,10.644
bapc,40.4189,-122.214,2015-05-20,6822.5
bapf,39.21155,-97.00559,2013-06-24,27.09
bapo,39.97786,-80.0172,2019-08-05,0.0
bapu,38.8768,-94.70286,2014-08-05,3981.6
barv,41.840833,-82.916667,2019-08-09,10.44807557
basj,35.435,-78.87967709,2014-08-12,3.101
basy,36.169,-79.07004238,2013-05-02,8.307
bato,41.38936,-85.83056,2017-07-06,17.921
batr,35.4265,-118.832,2020-04-08,3087.5
bavg,36.7025,-121.709,2019-09-17,10110.0
bavj,35.34,-79.04651185,2021-09-29,1.196
bavo,41.992305,-78.929219,2014-08-14,13.16183673
bawe,35.67119001,-79.22823084,2015-05-06,44.698
bawf,36.5,-79.06638427,2019-05-28,1.38
baxo,35.85887166,-78.74868499,2020-05-18,9.242
bayk,35.70264857,-79.16979998,2014-07-15,1.634
bazp,35.79,-79.03558696,2021-04-28,334.75
bbah,37.515,-121.012,2013-04-09,1982.9735
bbbc,35.71749956,-79.14221586,2019-06-01,17.093
bbbm,40.0306,-77.29905,2021-07-22,3.8
bbbp,40.51208,-90.14863,2017-08-09,117.3296
bbbs,40.91027,-79.221386,2018-07-18,0.363709677
bbcs,39.03917524,-95.69083603,2018-05-10,14.169
bbct,39.40763,-99.44667,2019-07-08,6.93
bbcy,37.9631,-101.75919,2017-06-08,483.84
bbdt,40.27296,-80.13728,2021-08-10,14.667
bbed,35.69450447,-79.18492675,2016-07-19,31.556
bbfo,35.61,-78.94778304,2019-09-01,72.629
bbfy,47.46649,-116.6019,2017-08-04,124.1191
bbgg,35.443,-78.87197167,2014-08-12,14.087
bbgp,36.4863,-121.47,2019-01-17,4742.5
bbig,41.66553,-75.34247,2017-08-23,33.067
bbio,35.90197831,-79.09368885,2018-03-22,16.597
bbip,35.68268755,-79.2068754,2016-05-09,0.937
bbki,40.02583333,-85.30794444,2021-06-22,169.182
bblz,35.74,-79.07963256,2017-06-20,4.448
bbmf,48.62107,-113.1088,2017-09-04,24.382
bbms,38.31806,-96.99139,2019-06-03,112.77
bbov,35.64143479,-79.28349793,2021-05-24,85.684
bbpm,35.39,-80.08,2021-05-24,43.387
bbri,38.38889,-97.09306,2013-06-24,254.52
bbrp,39.1635,-122.916,2021-02-22,4727.5
bbrr,35.71670112,-79.14369888,2018-08-22,1.452
bbsi,48.47916,-104.3491,2017-06-21,2.758218099
bbue,43.516667,-79.08,2018-08-14,6.254348617
bbur,41.70986917,-85.0363,2019-07-16,41.36
bbut,35.79,-79.02896282,2019-04-10,22.075
bbvf,35.870021,-78.8379187,2018-01-10,2.376
bbvs,38.9353,-121.408,2019-04-16,5445.0
bbwo,35.64175417,-79.28290472,2021-03-17,22.389
bbws,35.65436,-79.01166344,2016-08-24,29.046
bbzd,35.794,-79.01433038,2015-06-22,73.582
bbzs,35.76,-79.1074144,2020-08-20,276.901
bcbl,36.3264,-119.354,2017-01-05,1275.25
bccc,35.71856415,-79.14023851,2019-09-01,20.332
bccm,40.682492,-79.668053,2014-09-09,0.055168196
bcdh,36.3559,-119.279,2017-03-23,1154.75
bcds,35.89,-78.88,2017-06-02,629.147
bcfd,37.2316,-120.876,2015-09-22,726.5
bcju,44.40766959,-83.25381518,2017-08-10,1.203422751
bcjw,35.64607,-79.0203631,2016-05-25,22.111
bckk,36.54,-79.06509899,2019-06-19,0.29
bckt,34.9414,-120.573,2015-04-27,5750.0
bckw,36.42,-79.07716086,2019-08-28,94.035
bcln,39.99646,-79.23749,2021-07-13,13.333
bcng,35.75334,-97.86541,2017-09-11,383.0
bcnm,35.794,-79.004,2014-02-25,11.203
bcoz,41.840833,-82.916667,2014-04-23,0.988291592
bcpr,35.68606762,-79.20059729,2020-08-13,187.551
bcpw,35.89831362,-79.06435855,2016-07-19,93.914
bcqe,41.62212,-80.3046,2021-08-05,0.667
bcrk,38.0739,-121.212,2018-02-20,4529.5565
bcrx,35.83646,-78.9763,2014-11-25,224.62
bcsi,38.25605667,-86.77640306,2021-08-16,340.307
bctg,35.64992488,-79.26772852,2016-07-19,33.886
bcux,36.9425,-121.445,2018-09-26,3945.0
bcvc,40.973742,-81.105274,2017-10-11,2.132387707
bcwb,35.87384097,-78.86849181,2020-03-11,2.905
bcxx,38.2361,-121.419,2016-10-18,2885.539998
bcym,41.388596,-80.750147,2019-09-17,7.644466159
bdbv,45.278333,-82.451667,2015-04-21,0.302451904
bdbx,38.3068,-121.693,2018-05-15,6347.5
bddt,35.69732563,-79.17968676,2015-05-20,0.929
bdee,35.7192029,-79.1390521,2018-06-11,6.172
bder,37.0062,-120.6,2021-06-08,6992.5
bdey,35.67039157,-79.22971386,2015-07-07,1.126
bdhx,35.68641361,-79.19995465,2021-11-08,170.401
bdis,37.6667,-120.898,2017-11-07,5386.016
bdix,35.98,-78.78348365,2017-12-14,11.618
bdjp,35.64571976,-79.27553907,2019-02-19,7.261
bdma,38.04772,-97.20234,2021-09-27,216.203
bdmq,35.86421341,-78.79143763,2015-05-20,2.905
bdob,39.07775,-96.9059,2021-10-11,4.723
bdof,34.9576,-120.631,2015-04-27,5020.0
bdoh,42.021242,-78.95833,2014-06-11,0.016459854
bdpx,35.17,-84.3,2019-07-23,1.815
bduj,35.63009694,-79.30455677,2015-12-07,10.435
bdvi,39.80534,-76.88722,2017-08-02,548.267
bdws,37.2764,-120.954,2016-11-01,6802.5
bdxj,39.21155,-97.00559,2015-08-10,567.63
bdxv,35.70499066,-79.16544979,2017-06-28,0.415
bdxz,35.89598437,-79.04571641,2015-08-06,10.166
bdyp,35.63592555,-79.29373075,2016-06-21,3.861
bdzr,35.8,-79.03993714,2017-09-20,147.406
beac,36.8686,-120.182,2019-09-10,3438.629
bebd,35.71560992,-79.14572567,2016-05-25,2.868
becp,41.170313,-80.736991,2019-09-11,0.678195489
